asin,product_title,product_price,product_original_price,currency,product_star_rating,product_num_ratings,product_url,product_photo,product_num_offers,product_minimum_offer_price,is_best_seller,is_amazon_choice,is_prime,climate_pledge_friendly,sales_volume,delivery,has_variations,coupon_text,product_badge,product_availability,book_format,product_byline,price_missing,has_discount
B0DNYPZDXD,تلفزيون ذكي QLED بدقة 4K، ونظام ويب او اس مع تحكم صوتي بدون استخدام اليدين وخاصية دولبي ديجيتال وواي فاي مدمج وبلوتوث ونطاق لوني عالي واتصال سهل بأجهزة اندرويد وابل من نيكاي، 70 بوصة NIK70MEU4QLED,,,SAR,3.8,14,https://www.amazon.sa/dp/B0DNYPZDXD,https://m.media-amazon.com/images/I/71cqeRAMBHL._AC_UL960_QL65_.jpg,1,,False,False,False,False,,توصيل مجاني بحلول الأربعاء، 16 سبتمبر، 10 ص - 6 متبقى 1 فقط - اطلبه الآن.,False,,,تبقى 1 فقط - اطلبه الآن.,,,True,False
B0H1MCWLLK,تلفزيون 98Q6C ذكي 98 بوصة 4K كيو دي-ميني ليد ملون كوانتوم كريستال يدعم HDR 10+ للألعاب وجوجل تي في وتحديث أصلي 144 هرتز ونظام صوت اونكيو 2.1 عالي الدقة ودولبي اتموس ذكاء اصطناعي/جيم ماستر من تي سي ال,,,SAR,4.7,110,https://www.amazon.sa/dp/B0H1MCWLLK,https://m.media-amazon.com/images/I/811UCtGlEHL._AC_UL960_QL65_.jpg,1,,False,False,False,False,,توصيل مجاني بحلول الأحد، 13 سبتمبر، 10 ص - 6 م,False,,,,,,True,False
B0F62XV1RZ,تلفزيون جوجل ذكي 55 بوصة 4K QLED، ألعاب عند 120 هرتز وتقنية صوت دولبي MEMC/VRR/ALLM وذاكرة رام 2+32GB / روم وكروم كاست وHDMI 2.1 وتصميم بدون حواف H55S80FUX من هاير، أسود,,,SAR,4.1,42,https://www.amazon.sa/dp/B0F62XV1RZ,https://m.media-amazon.com/images/I/7161kXGIkUL._AC_UL960_QL65_.jpg,1,,False,False,False,False,,توصيل مجاني بحلول السبت، 12 سبتمبر، 10 ص - 6 م,False,,,,,,True,False
B0FJLNCGCL,شاشة تلفزيون ذكي طراز 32LP70G من سكايورث، مقاس 32 بوصة FHD بنظام تشغيل جوجل تي في موديل 2025، شاشة ال اي دي 60 هرتز، صوت دي بي اكس، حامل/جهاز تحكم عن بعد/كيبل متضمن، منافذ HDMI/USB، مقاس 71.9×6.6×45.9,999.0,999.0,SAR,2.6,3,https://www.amazon.sa/dp/B0FJLNCGCL,https://m.media-amazon.com/images/I/61x+Cdesn2L._AC_UL960_QL65_.jpg,1,999.0,False,False,False,False,,توصيل مجاني غداً، 11 سبتمبرأو توصيل أسرع غداً 1 م,False,,,,,,False,False
B0F9KWTWJH,تلفزيون كريستال UHD 85 بوصة U8000F بمعالج كريستال وترقية الدقة إلى 4K مع تقنية كيو سيمفوني ومحتوى مجاني عبر سامسونج تي في بلس محمي بواسطة نوكس، UA85U8000FUXSA (2025، نسخة السعودية) من سامسونج,,,SAR,4.2,18,https://www.amazon.sa/dp/B0F9KWTWJH,https://m.media-amazon.com/images/I/61CsZMwg42L._AC_UL960_QL65_.jpg,1,,False,False,False,False,,توصيل مجاني بحلول الأربعاء، 16 سبتمبر، 10 ص - 6 متبقى 2 فقط - اطلبه الآن.,False,,,تبقى 2 فقط - اطلبه الآن.,,,True,False
B0GDMW4B6H,تلفزيون ذكي فائق الدقة من نوع QLED مقاس 32 بوصة، بتقنية تلفاز جوجل بمعدل تردد 60 هرتز وإضاءة منخفضة مريحة للعين وخالٍ من الوميض لضمان تباين وألوان محسنة، وتقنية الصوت دولبي، لون أسود، طراز 32Q5600H,599.0,599.0,SAR,4.8,7,https://www.amazon.sa/dp/B0GDMW4B6H,https://m.media-amazon.com/images/I/61wpki6SKfL._AC_UL960_QL65_.jpg,1,599.0,False,False,False,False,,,False,,,,,,False,False
B0GZKZ8L2R,تلفزيون ليد 85NU850B6LA 85 α7 AI UHD 4k جيل 9 ترقية فائقة للدقة4k HDR10/HLG لوحة تحكم ألعاب صوت ذكي محيطي احترافي (ترقية صوتية افتراضية 9.1.2) جهاز تحكم ai ويب او اس26 وضع ألعاب 2026 من ال جي 85 بوصة,,,SAR,,0,https://www.amazon.sa/dp/B0GZKZ8L2R,https://m.media-amazon.com/images/I/71wuQP-7-vL._AC_UL960_QL65_.jpg,1,,False,False,False,False,,توصيل مجاني بحلول السبت، 12 سبتمبر، 10 ص - 10 م,False,,,,,,True,False
B0H9Z2XTXF,تلفزيون محمول 27 بوصة - شاشة متنقلة، شاشة ذكية تعمل باللمس بنظام اندرويد 15، ذاكرة وصول عشوائي 6 جيجابايت وسعة تخزين 128 جيجابايت، شاشة بدقة 1080P، بطارية 27000 ميلي أمبير في الساعة، حامل متحرك قابل,,,SAR,4.6,16,https://www.amazon.sa/dp/B0H9Z2XTXF,https://m.media-amazon.com/images/I/61j06iaJHxL._AC_UL960_QL65_.jpg,1,,False,False,False,False,,توصيل مجاني غداً، 11 سبتمبرأو توصيل أسرع غداً 1 متبقى 1 فقط - اطلبه الآن.,False,,,تبقى 1 فقط - اطلبه الآن.,,,True,False
B0DLKLMLL5,شاشة أرضية 21.5 بوصة مع حامل قابل للتعديل من اف اتش - شاشة LCD ذكية تعمل باللمس محمولة وبطارية مدمجة ودوران كامل و2 حامل شاشة، لون أبيض,,,SAR,3.7,6,https://www.amazon.sa/dp/B0DLKLMLL5,https://m.media-amazon.com/images/I/51F-Q0Me2zL._AC_UL960_QL65_.jpg,1,,False,False,False,False,,توصيل مجاني السبت، 12 سبتمبرأو توصيل أسرع غداً، 11 سبتمبر,False,,,,,,True,False
B08B1B729Q,جيباس تلفزيون LED رفيع 32 بوصة مع جهاز تحكم عن بعد، منافذ HDMI وUSB، وضع ايه في، مقبس للجوال، مدخل صوت للكمبيوتر، VGA، تقنية توفير الطاقة، صوت ديناميكي، GLED3201EHD، اسود,388.7,388.7,SAR,3.3,10,https://www.amazon.sa/dp/B08B1B729Q,https://m.media-amazon.com/images/I/819nCQqql-L._AC_UL960_QL65_.jpg,1,388.7,False,False,False,False,,توصيل مجانيغير متوفر مؤقتاً.,False,,,,,,False,False
B0H1M7X5R7,تلفزيون 85T8D ذكي 85 بوصة 4K QD-Mini LED ملون كوانتوم كريستال HDR 10+ للألعاب، جوجل تي في معدل تحديث 144Hz، اونكيو 2.1 هاي فاي، فيجن اتموس، جيم ماستر من تي سي ال (موديل 2026),,,SAR,4.1,16,https://www.amazon.sa/dp/B0H1M7X5R7,https://m.media-amazon.com/images/I/81zr6Cm8erL._AC_UL960_QL65_.jpg,1,,False,False,False,False,,توصيل مجاني الخميس، 17 سبتمبر,False,,,,,,True,False
B0H6ZXV476,شاشة تلفزيون جوجل ذكية 4K QLED 65 بوصة للألعاب بتحديث 120Hz وتقنية دولبي وMEMC/VRR/ALLM وRAM سعة 2GB وذاكرة ROM سعة 32GB وكروم كاست وHDMI 2.1 بتصميم أنيق بدون حواف موديل 65H5GUX من هاير، أسود,,,SAR,4.0,79,https://www.amazon.sa/dp/B0H6ZXV476,https://m.media-amazon.com/images/I/71mdaWH2wZL._AC_UL960_QL65_.jpg,1,,False,False,False,False,,توصيل مجاني بحلول السبت، 12 سبتمبر، 10 ص - 10 م,False,,,,,,True,False
B0F9KWT5HY,تلفزيون QA55Q8FAAUXSA بشاشة QLED 55 بوصة، Q8F 4K، بمعالج Q4 بتقنية ال AI، كثافة لون 100% بنقاط الكم، تصميم ايرسليم، محتوى مجاني غير محدود، تلفزيون ذكي من سامسونج (إصدار المملكة العربية السعودية),,,SAR,4.7,29,https://www.amazon.sa/dp/B0F9KWT5HY,https://m.media-amazon.com/images/I/610-gFfMlVL._AC_UL960_QL65_.jpg,1,,False,False,False,False,,توصيل مجاني الثلاثاء، 15 سبتمبرأو توصيل أسرع الاثنين، 14 سبتمبر,False,,,,,,True,False
B0FM45QVMF,تلفزيون QLED سمارت 43 بوصة FHD، تلفزيون ويل او اس مع مساعد صوت ذكاء صناعي (ChatGPT)، نتفليكس يوتيوب ديزني برايم فيديو، زاوية عرض 176 درجة، استجابة 6.5 مللي ثانية، RJ45 لوحة A+؛ 2 HDMI؛ 2 USB؛ 90 واط,799.0,799.0,SAR,3.1,2,https://www.amazon.sa/dp/B0FM45QVMF,https://m.media-amazon.com/images/I/71gVcXTQC4L._AC_UL960_QL65_.jpg,1,799.0,False,False,False,False,,توصيل مجاني بحلول السبت، 12 سبتمبر، 10 ص - 10 م,False,,,,,,False,False
B0GWM2ZCF5,تلفزيون ذكي 55 بوصة من سلسلة CS6 بتقنية OLED evo ايفو بدقة 4K (طراز 2026 OLED55CS6VA) معدل تحديث 144 هرتز مع دعم VRR معالج الذكاء الاصطناعي الجيل الثامن دولبي فيجن واتموس محسن للألعاب من ال جي,,,SAR,,0,https://www.amazon.sa/dp/B0GWM2ZCF5,https://m.media-amazon.com/images/I/618luizFzmL._AC_UL960_QL65_.jpg,1,,False,False,False,False,,توصيل مجاني بحلول السبت، 12 سبتمبر، 10 ص - 10 م,False,,,,,,True,False
B0DJ1KCWXY,تلفزيون LED FHD مسطح بشاشة 40 بوصة من دانسات، DTD40BF، أسود,529.0,529.0,SAR,,0,https://www.amazon.sa/dp/B0DJ1KCWXY,https://m.media-amazon.com/images/I/61UkQhSVZeL._AC_UL960_QL65_.jpg,1,529.0,False,False,False,False,,توصيل مجاني بحلول الأحد، 13 سبتمبر، 10 ص - 6 متبقى 3 فقط - اطلبه الآن.,False,,,تبقى 3 فقط - اطلبه الآن.,,,False,False
B0DJ1J48N4,دانسات تلفزيون DTD70BU الترا اتش دي 4 كيه اندرويد 13، مقاس شاشة 70 بوصة، أسود,,,SAR,3.2,12,https://www.amazon.sa/dp/B0DJ1J48N4,https://m.media-amazon.com/images/I/51Ps3L8bOwL._AC_UL960_QL65_.jpg,1,,False,False,False,False,,توصيل مجاني بحلول الأحد، 13 سبتمبر، 10 ص - 6 متبقى 4 فقط - اطلبه الآن.,False,,,تبقى 4 فقط - اطلبه الآن.,,,True,False
B0FLCP3BBW,تلفزيون برافيا 2 II 75 بوصة 4K UHD HDR LED 120 هرتز من سوني، تلفزيون جوجل الذكي (موديل 2025) مع دولبي اتموس بتحكم صوتي لتشغيل بلاي ستيشن عن بعد - K75S20M2,,,SAR,5.0,4,https://www.amazon.sa/dp/B0FLCP3BBW,https://m.media-amazon.com/images/I/81bB4HTWVXL._AC_UL960_QL65_.jpg,1,,False,False,False,False,,توصيل مجانيغير متوفر مؤقتاً.,False,,,,,,True,False
B0GX6QS4MZ,تلفزيون 75T61D ذكي موديل 2026 مقاس 75 بوصة بدقة 4K QLED وكريستال كوانتوم ملون HDR 10+ لتلفزيون جوجل للألعاب ودولبي فيجن اتموس ودي تي اس فيرتشوال:اكس وام اي ام سي وجيم ماستر بتصميم نحيف من تي سي ال,,,SAR,4.0,14,https://www.amazon.sa/dp/B0GX6QS4MZ,https://m.media-amazon.com/images/I/71pFrFjMqML._AC_UL960_QL65_.jpg,3,,False,False,False,False,,توصيل مجاني بحلول السبت، 12 سبتمبر، 10 ص - 10 م,False,,,,,,True,False
B0D4MBRSW6,تلفزيون سمارت 32 بوصة من سرين، شاشة LED FHD بنظام اندرويد 14، موديل SRET-32S1، تصميم بدون إطار، يوتيوب ونتفليكس، HDMI USB، واي فاي، يثبت على الحائط، إصدار 2025,469.0,469.0,SAR,2.8,11,https://www.amazon.sa/dp/B0D4MBRSW6,https://m.media-amazon.com/images/I/612eFtmKLJL._AC_UL960_QL65_.jpg,1,469.0,False,False,False,False,,توصيل مجاني الأحد، 13 سبتمبرتبقى 3 فقط - اطلبه الآن.,False,,,تبقى 3 فقط - اطلبه الآن.,,,False,False
B09965LXQN,تلفزيون 75 بوصة الترا اتش دي ذكي بنظام التشغيل ويب او اس وتقنية دوبلي ديجيتال من نيكاي - NIK75MEU4STN، أسود,,,SAR,3.9,30,https://www.amazon.sa/dp/B09965LXQN,https://m.media-amazon.com/images/I/71F5DnYwNqL._AC_UL960_QL65_.jpg,1,,False,False,False,False,,توصيل مجاني بحلول الأحد، 13 سبتمبر، 10 ص - 6 م,False,,,,,,True,False
B0F8VXZKMC,تلفزيون OLED مقاس 55 بوصة، S85F، دقة 4K، معالج NQ4 AI من الجيل الثاني، ترقية 4K بالذكاء الاصطناعي وتردد 120 هرتز بتقنية دولبي اتموس، QA55S85FAEXSA (2025 - نسخة المملكة العربية السعودية)، من سامسونج,,,SAR,4.0,10,https://www.amazon.sa/dp/B0F8VXZKMC,https://m.media-amazon.com/images/I/61YmGar-SFL._AC_UL960_QL65_.jpg,1,,False,False,False,False,,,False,,,,,,True,False
B071JBFDCV,تلفزيون ذكي LED جلوريا من امبيكس 43 بوصة FHD ريدي من امبيكس - جلوريا 43 سمارت، اسود,749.0,749.0,SAR,3.7,218,https://www.amazon.sa/dp/B071JBFDCV,https://m.media-amazon.com/images/I/81gFBRi1VPL._AC_UL960_QL65_.jpg,1,749.0,False,False,False,False,,توصيل مجاني بحلول السبت، 12 سبتمبر، 10 ص - 10 م,False,,,,,,False,False
B0GZL8DHX1,شاشة ال جي 85QNED80B6 بتقنية ميني ليد 4K ألوان QNED حيوية برو، وترقية الحركة معدل تحديث 120 هرتز، ومعالج α7 4K من الجيل التاسع ووضع الألعاب وجهاز التحكم السحري ونظام التشغيل ويب او اس 26 حجم 85 بوصة,,,SAR,3.0,2,https://www.amazon.sa/dp/B0GZL8DHX1,https://m.media-amazon.com/images/I/71KTeNltRoL._AC_UL960_QL65_.jpg,2,,False,False,False,False,,توصيل مجاني بحلول السبت، 12 سبتمبر، 10 ص - 10 م,False,,,,,,True,False
B0HCTNDJBQ,تلفزيون ذكي محمول على عجلات من في ال اتش، شاشة متنقلة لاسلكية تعمل باللمس مع واي فاي واندرويد 15، كاميرا مدمجة تعمل بالبطارية,,,SAR,4.3,33,https://www.amazon.sa/dp/B0HCTNDJBQ,https://m.media-amazon.com/images/I/61ma9pBEi4L._AC_UL960_QL65_.jpg,1,,False,False,False,False,,توصيل مجاني بحلول السبت، 12 سبتمبر، 10 ص - 10 م,False,,,,,,True,False
B07JL5H3T6,تلفزيون ذكي 85 بوصة 144 هرتز 4K QLED 85E8Q، لون كوانتوم دوت من هايسينس، HDR10+، HSR 240Hz، دولبي فيجن اتموس، تحكم صوتي، وضع فيلم ميكر، تحديثات تشغيل فيدا 8 سنوات، سطوع نموذجي 400 وحدة مضيئة في البكسل,,,SAR,2.2,3,https://www.amazon.sa/dp/B07JL5H3T6,https://m.media-amazon.com/images/I/819ip50dFuL._AC_UL960_QL65_.jpg,1,,False,False,False,False,,توصيل مجاني الأحد، 13 سبتمبرأو توصيل أسرع السبت، 12 سبتمبرتبقى 3 فقط - اطلبه الآن.,False,,,تبقى 3 فقط - اطلبه الآن.,,,True,False
B0FFKVPNTD,تلفزيون RGB 116UX ميني ليد ذكي 4 كي، 116 بوصة، معدل تحديث متغير 165 هرتز، سطوع 8000 شمعة، دولبي فيجن، دولبي اتموس HDR10+، HLG، صوت محيطي 102 واط 6.2.2 تقنية AMD فري سينك بريميوم من هايسنس,,,SAR,,0,https://www.amazon.sa/dp/B0FFKVPNTD,https://m.media-amazon.com/images/I/81IJ-2gi8yL._AC_UL960_QL65_.jpg,1,,False,False,False,False,,توصيل مجاني بحلول السبت، 12 سبتمبر، 10 ص - 10 متبقى 3 فقط -- (سيتوفر المزيد قريباً).,False,,,تبقى 3 فقط -- (سيتوفر المزيد قريباً).,,,True,False
B0D4626K1Y,شاشة تلفزيون 32 بوصة سمارت فل اتش دي نظام تشفيل اندوريد 12 اطار نحيف من SREEN,450.0,450.0,SAR,3.2,28,https://www.amazon.sa/dp/B0D4626K1Y,https://m.media-amazon.com/images/I/51+kC-XowtL._AC_UL960_QL65_.jpg,1,450.0,False,False,False,False,,توصيل مجاني الأحد، 13 سبتمبرتبقى 2 فقط - اطلبه الآن.,False,,,تبقى 2 فقط - اطلبه الآن.,,,False,False
B0DJBW4M7Q,تلفزيون سمارت 65 بوصة 4K OLED65CS4VA OLED ويب أو إس 24 من LG، دولبي أتموس و HDR 10، دولبي فيجن وHLG، معالج صوت ذكي ألفا 11 برو (9.1.2)، جهاز تحكم ماجيك إيفو 120hz α9، (2024، نسخة المملكة السعودية),,,SAR,4.4,30,https://www.amazon.sa/dp/B0DJBW4M7Q,https://m.media-amazon.com/images/I/71N9AZ6+3zL._AC_UL960_QL65_.jpg,1,,False,False,False,False,,توصيل مجاني بحلول الخميس، 17 سبتمبر، 10 ص - 6 متبقى 2 فقط - اطلبه الآن.,False,,,تبقى 2 فقط - اطلبه الآن.,,,True,False
B0H4HDC5JK,تي اي تي تلفزيون جوجل بريميوم 127 سم 4K FHD مع دولبي فيجن واتموس، HDR10/HLG، وضع اللعب، اندرويد 14، لوحة A+، مساعد جوجل، HDMI ARC، اتصال ذكي، موديل TI502025,,,SAR,,0,https://www.amazon.sa/dp/B0H4HDC5JK,https://m.media-amazon.com/images/I/41yTfeS8HNL._AC_UL960_QL65_.jpg,1,,False,False,False,False,,توصيل مجاني بحلول السبت، 12 سبتمبر، 10 ص - 10 م,False,,,,,,True,False
B0GX6VQQ2Y,تلفزيون 65P8L ذكي 65 بوصة 4K QD-Mini LED ملون كوانتوم كريستال HDR 10+ للألعاب، جوجل تي في معدل تحديث 144Hz، اونكيو 2.1 هاي فاي، فيجن اتموس، جيم ماستر من تي سي ال (موديل 2026),,,SAR,,0,https://www.amazon.sa/dp/B0GX6VQQ2Y,https://m.media-amazon.com/images/I/812Gzqj83DL._AC_UL960_QL65_.jpg,1,,False,False,False,False,,توصيل مجاني بحلول الأحد، 13 سبتمبر، 10 ص - 6 م,False,,,,,,True,False
B0DK18GLLG,تلفزيون جوجل مقاس 55 بوصة بدقة QLED منفذ اتش دي ام اي 2.1 وتردد 144 هرتز من سكاي ورث موديل 55Q7700G، أسود,,,,4.2,2,https://www.amazon.sa/dp/B0DK18GLLG,https://m.media-amazon.com/images/I/61wpPAZpe4L._AC_UL960_QL65_.jpg,1,,False,False,False,False,,,False,,,,,,True,False
B0DJ1JGJZW,تلفزيون ذكي 42 بوصة بدقة FHD 4K واندرويد 13 ومعه حامل يثبت على الحائط من دانسات، أسود، DTD42BF,739.0,739.0,SAR,2.1,12,https://www.amazon.sa/dp/B0DJ1JGJZW,https://m.media-amazon.com/images/I/51oGMfOAssL._AC_UL960_QL65_.jpg,1,739.0,False,False,False,False,,توصيل مجاني بحلول الأحد، 13 سبتمبر، 10 ص - 6 م,False,,,,,,False,False
B0H1MCJVY3,تلفزيون 75T8D 75 بوصة ذكي 4 كيه مع ميني إل إي دي وكيو دي وألوان كمومية إتش دي آر 10 بلس وألعاب جوجل و144 هرتز ونظام صوتي 2.1 هاي-فاي من أونكيو ودولبي فيجن ودولبي أتموس من تي سي إل، جيم ماستر 2026,,,SAR,4.1,16,https://www.amazon.sa/dp/B0H1MCJVY3,https://m.media-amazon.com/images/I/81t1m7+WJ2L._AC_UL960_QL65_.jpg,1,,False,False,False,False,,توصيل مجانيغير متوفر مؤقتاً.,False,,,,,,True,False
B0GX6C39GG,تلفزيون 65P61L 65 بوصة ذكي 4K فائق الدقة بتقنية HDR 10+ ألعاب بنظام جوجل تي في وتحسين ديناميكي للألوان ودولبي فيجن أتموس وتقنية MEMC وتحكم صوتي وجيم ماستر بتصميم نحيف من تي سي ال (2026),,,SAR,3.6,5,https://www.amazon.sa/dp/B0GX6C39GG,https://m.media-amazon.com/images/I/81xhVtRyo5L._AC_UL960_QL65_.jpg,1,,False,False,False,False,,توصيل مجاني بحلول السبت، 12 سبتمبر، 10 ص - 10 م,False,,,,,,True,False
B0GW5X3HWY,دانسات شاشة تلفزيون ذكية 85 بوصة بدقة 4 كيه ويب او اس مع جهاز تحكم عن بعد سحري موديل DTD85UWS,,,SAR,5.0,1,https://www.amazon.sa/dp/B0GW5X3HWY,https://m.media-amazon.com/images/I/515w6qhjJXL._AC_UL960_QL65_.jpg,1,,False,False,False,False,,توصيل مجاني بحلول الأربعاء، 16 سبتمبر، 10 ص - 6 متبقى 1 فقط - اطلبه الآن.,False,,,تبقى 1 فقط - اطلبه الآن.,,,True,False
B0GXZZL47T,تلفزيون بتقنية كوانتوم دوت ميني ليد مقاس 75 بوصة، معدل تحديث أصلي 144 هرتز، معالج بتقنية جودة الصورة بالذكاء الاصطناعي، نظام صوت هاي فاي اونكيو، دولبي فيجن اتموس، HDR10+، 75P8L من TCL,,,SAR,1.0,1,https://www.amazon.sa/dp/B0GXZZL47T,https://m.media-amazon.com/images/I/511MJsvrQRL._AC_UL960_QL65_.jpg,1,,False,False,False,False,,توصيل مجاني بحلول الأحد، 13 سبتمبر، 10 ص - 6 م,False,,,,,,True,False
B0F8JK45YM,تلفزيون ذكي 65 بوصة 65QNED86A6A ميني LED بتقنية QNED evo بنظام WebOS 25 VRR 144hz بدقة 4k، معالج ذكاء اصطناعي الفا 8 الجيل 2 صوت برو بتقنية دولبي فيجن الافتراضية 9.1.2 / HDR10 / HLG [2025] من ال جي,,,SAR,4.7,9,https://www.amazon.sa/dp/B0F8JK45YM,https://m.media-amazon.com/images/I/51yAoc-LrvL._AC_UL960_QL65_.jpg,1,,False,False,False,False,,توصيل مجاني بحلول السبت، 12 سبتمبر، 10 ص - 10 م,False,,,,,,True,False
B0FTW7WQW8,شاشة سمارت كيو إل إي دي مقاس 85 بوصة سرين، دقة 4 كي فائقة الوضوح، نظام تشغيل ويب أوس، تصميم بدون حواف، دعم تطبيقات نتفلكس ويوتيوب وشاهد، SRET-85S4KWQ3,,,SAR,4.6,3,https://www.amazon.sa/dp/B0FTW7WQW8,https://m.media-amazon.com/images/I/51vYR1JQWHL._AC_UL960_QL65_.jpg,1,,False,False,False,False,,توصيل مجاني بحلول الأحد، 13 سبتمبر، 10 ص - 6 متبقى 3 فقط - اطلبه الآن.,False,,,تبقى 3 فقط - اطلبه الآن.,,,True,False
B0CVQ877Y8,تلفزيون سوني برافيا 7 مقاس 75 بوصة، تلفزيون ميني LED اكس ار QLED متوازن بشكل مناسب للأفلام وألعاب بلايستيشن 5 والرياضة، تلفزيون ذكي HDR بدقة 4K مع تقنية تلفزيون جوجل,,,SAR,4.3,325,https://www.amazon.sa/dp/B0CVQ877Y8,https://m.media-amazon.com/images/I/81Y0y7dw-cL._AC_UL960_QL65_.jpg,2,,False,False,False,False,,توصيل مجانيغير متوفر مؤقتاً.,False,,,,,,True,False
B0F5NVZGLC,تلفزيون ذكي كيو نيد ايفو بتقنية الذكاء الاصطناعي QNED86 بدقة 4K بتردد 120 هرتز ونظام تشغيل ويب او اس 25 وجهاز تحكم سحري من ال جي، 55 بوصة، 2025,,,SAR,4.7,5,https://www.amazon.sa/dp/B0F5NVZGLC,https://m.media-amazon.com/images/I/51yAoc-LrvL._AC_UL960_QL65_.jpg,3,,False,False,False,False,,توصيل مجاني بحلول السبت، 12 سبتمبر، 10 ص - 10 متبقى 3 فقط - اطلبه الآن.,False,,,تبقى 3 فقط - اطلبه الآن.,,,True,False
B0CVPCLY6X,تلفزيون سوني برافيا 3 85 بوصة 4K HDR، جوجل تي في مع تقنية دولبي فيجن اتموس,,,SAR,4.3,420,https://www.amazon.sa/dp/B0CVPCLY6X,https://m.media-amazon.com/images/I/81eD8TnuGrL._AC_UL960_QL65_.jpg,1,,False,False,False,False,,توصيل مجاني بحلول الأحد، 13 سبتمبر، 10 ص - 6 متبقى 1 فقط -- (سيتوفر المزيد قريباً).,False,,,تبقى 1 فقط -- (سيتوفر المزيد قريباً).,,,True,False
B0H6QX548J,TCL تلفزيون جوجل 65T69D سمارت 65 بوصة T69D QLED 4K (موديل 2026) 65 بوصة UHD مع كوانتوم كريستال ملون HDR 10+، جودة صورة فائقة، دولبي فيجن + اتموس، دي تي اس فيرتشوال: X - 65T69D,,,SAR,5.0,2,https://www.amazon.sa/dp/B0H6QX548J,https://m.media-amazon.com/images/I/71mZ7dNyYZL._AC_UL960_QL65_.jpg,1,,False,False,False,False,,توصيل مجاني بحلول الأحد، 13 سبتمبر، 10 ص - 6 م,False,,,,,,True,False
B0F5NWD7Y9,تلفزيون ال جي الذكي 65NANO80A6A بحجم 65 بوصة بتقنية NanoCell AI NANO80 ودقة 4K مع جهاز التحكم عن بعد السحري AI وتقنية HDR10 ونظام تشغيل webOS 25,,,SAR,5.0,4,https://www.amazon.sa/dp/B0F5NWD7Y9,https://m.media-amazon.com/images/I/71gquf68KOL._AC_UL960_QL65_.jpg,1,,False,False,False,False,,توصيل مجاني بحلول الأحد، 13 سبتمبر، 10 ص - 6 متبقى 2 فقط - اطلبه الآن.,False,,,تبقى 2 فقط - اطلبه الآن.,,,True,False
B0F32JG9DR,تلفزيون ذكي 65 بوصة من سلسلة U7Q ULED 4K UHD - QLED، أصلي 144 هرتز، 1000 نيت، بتقنية دولبي فيجن اي كيو، تعتيم محلي كامل المصفوفة، وضع الألعاب برو، متوافق مع اليكسا من هايسينس (65U7Q، موديل 2025),,,SAR,4.6,148,https://www.amazon.sa/dp/B0F32JG9DR,https://m.media-amazon.com/images/I/8109bFURVdL._AC_UL960_QL65_.jpg,3,,False,False,False,False,,توصيل مجاني بحلول السبت، 12 سبتمبر، 10 ص - 10 م,False,,,,,,True,False
B0H17WK51V,TCL تلفزيون ذكي 75 بوصة 4K QLED، تلفزيون جوجل، 120Hz VRR، دولبي اتموس، دي تي اس فيرتشوال: اكس، واي فاي، بلوتوث 5.4، 3 منافذ HDMI,,,SAR,,0,https://www.amazon.sa/dp/B0H17WK51V,https://m.media-amazon.com/images/I/51exBV9shgL._AC_UL960_QL65_.jpg,1,,False,False,False,False,,توصيل مجاني بحلول الأربعاء، 16 سبتمبر، 10 ص - 6 م,False,,,,,,True,False
B0HCPMF4DZ,LG تلفزيون ذكي نانو سيل بتقنية الذكاء الاصطناعي 4K UHD مقاس 75 انش، معالج α7 AI 4K، لون نانو، HDR10 برو، ترقية فائقة 4K، صوت ذكاء اصطناعي برو، وضع صانع الافلام، محسن الالعاب، ويب او اس 26، اسود، ميزات,,,SAR,,0,https://www.amazon.sa/dp/B0HCPMF4DZ,https://m.media-amazon.com/images/I/7167imMbNiL._AC_UL960_QL65_.jpg,1,,False,False,False,False,,توصيل مجاني سبتمبر 15 - 16تبقى 4 فقط - اطلبه الآن.,False,,,تبقى 4 فقط - اطلبه الآن.,,,True,False
B0CPWBG33F,تلفاز، بشاشة اوليد، 65 بوصة (سمارت ايه اي -4K الترا اتش دي - جوجل تي في - ألعاب 120 هرتز - HDMI 2.1، بلوتوث 5.1 - دولبي فيجن والصوت - HDR10) من هاير، H65C900UX,,,SAR,5.0,1,https://www.amazon.sa/dp/B0CPWBG33F,https://m.media-amazon.com/images/I/715NKSSwBwL._AC_UL960_QL65_.jpg,1,,False,False,False,False,,توصيل مجاني بحلول السبت، 12 سبتمبر، 10 ص - 10 م,False,,,,,,True,False
B0GZKXJ45N,تلفزيون ذكي QA77S90HAUXSA OLED بدقة 4K HDR 10+ وتصميم ليزر سليم مضاد للوهج بلون أسود حقيقي وألوان واقعية بتقنية موشن اكسليراتور 165 هرتز ودولبي اتموس مع حزمة ألعاب إصدار السعودية من سامسونج، 77 بوصة,,,SAR,5.0,1,https://www.amazon.sa/dp/B0GZKXJ45N,https://m.media-amazon.com/images/I/51BOIX89GCL._AC_UL960_QL65_.jpg,1,,False,False,False,False,,توصيل مجاني بحلول السبت، 12 سبتمبر، 10 ص - 10 م,False,,,,,,True,False
