title,source,link,price,imageUrl,rating,ratingCount,productId,position,device_category
Samsung Galaxy A07 128gb Storage 4gb Rom Black Global Version Unlocked,eBay - soundsolutions_worldwide,"https://www.google.com/search?ibp=oshop&q=Samsung+Galaxy+Phone&prds=localAnnotatedOfferId:1,productid:10774384499626437219,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2",SAR 747.35,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRgOUBAhieHirXi8bQYCRVA6L6GOwcboFjHh_THgcM8o938QhgSXvZVaa7_e4W_8VQs6jHWJRH6KGROGpq9qH-M9ixirxiSO2aEyhmlMaRm,4.7,14.0,10774384499626437219,33,samsung_phones
Samsung Galaxy F07,eBay - soundsolutions_worldwide,"https://www.google.com/search?ibp=oshop&q=Samsung+Galaxy+Phone&prds=localAnnotatedOfferId:1,catalogid:17399071915683712987,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2",SAR 559.58,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTEoCD7m06keMW-5opa1dM2eTDerDvqntxT-M5QZ4ld7Z2Uj6ByWRYqmBVD0kp2tSWFNua7dozgJbISGuFFec-h_Bg8mu7teCnbYYGqot01xgaCPsVhwGDP,1.0,2.0,17399071915683712987,34,samsung_phones
"Samsung Galaxy Y Duos - Smartphone - dual-SIM - 3G - microSD slot - 3.14"" - 320 x 240 pixels - TFT - rear camera - Android - strong Black",eBay,"https://www.google.com/search?ibp=oshop&q=Samsung+Galaxy+Phone&prds=localAnnotatedOfferId:1,catalogid:13088994149131200691,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2",SAR 227.32,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSIi3DEeSjW3pbEFgsa-KOTxU_KLtUxCYc_LKYz_GiU21ou7LaCF3CzIeXCiseCsfksa0FS36EzdMi4FF_LkSbwXmjz1EjTG5Oj9RpcHal0rlP3eusDDSBW,4.0,18.0,13088994149131200691,35,samsung_phones
Google Pixel 9a 128gb Unlocked,wowffer.com,"https://www.google.com/search?ibp=oshop&q=Samsung+Galaxy+Phone&prds=localAnnotatedOfferId:1,catalogid:10092484152668706102,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 1,699.00",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTlDZO09y5pjqimyajo8LAPRuXu3QMTJiSQ0cjaE6OSzz0vh4ODFY2JCYandU7a1sSvG1q4WzSt3vSdDfq5NM3Z37sDx5zZgMBPoKYlfFb9C5-P85vX-mNO,4.6,3500.0,10092484152668706102,36,samsung_phones
Samsung Galaxy S10e,eBay - nohesitatebuy,"https://www.google.com/search?ibp=oshop&q=Samsung+Galaxy+Phone&prds=localAnnotatedOfferId:1,catalogid:4389835213898107923,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2",SAR 714.94,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTcXBOA1nw2Spp2-vbm2zWMdwwuTxQZE5P0q86Kijk6qzT0DL_A59OXq8s8WdwoSa4UHsgMZlAb9eblpm3e7wFq08ZZAdD_PMNhxkhxo_Dpo505D6sd_QwHng,4.3,4700.0,4389835213898107923,37,samsung_phones
Samsung Galaxy On7,eBay - 8smartbiz,"https://www.google.com/search?ibp=oshop&q=Samsung+Galaxy+Phone&prds=localAnnotatedOfferId:1,catalogid:11487814907146144180,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2",SAR 246.85,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSnx62VcPzPpoTDaFmJmMtXDEU2CktSvY1oKpCVoIgGCeyaIC4Z47sP-kkE2Ipc57dNqni-sKNEK6ZOaSiMfGV8U-VPOilaw-W6XT96mf1zaxrCVhuD_q14Tg,,,11487814907146144180,38,samsung_phones
"Samsung Galaxy S4 Mini Duos GT-19192 10,9 cm (4.3"") Dual SIM 3G Micro-USB 8 GB 1900 mAh White",eBay - wireless-age,"https://www.google.com/search?ibp=oshop&q=Samsung+Galaxy+Phone&prds=localAnnotatedOfferId:1,catalogid:3234526546103755445,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2",SAR 280.16,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSTMTe8APnhbisj5WxRadeKZ3HdCn5gbw2BQs_EVe-wCouNJns4uz5V3QJiVDmZLJf62cnkzk8O1mJ-V8obsIKjcv17Nrj8AqyrWUqEiAM-ZLzODoZVDf7W,4.3,34.0,3234526546103755445,39,samsung_phones
Good Samsung Galaxy W2018 Amoled Dual Screen 12mp 4g Dual Sim 64gb,eBay,"https://www.google.com/search?ibp=oshop&q=Samsung+Galaxy+Phone&prds=localAnnotatedOfferId:1,productid:4435473902500771928,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 1,834.77",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcR2meYinyxGIm0FbdF4QdQ0LCaV5-DiCL3CWJpkO-WTiSZLv8CBXdcC6GuLGH0Q6qctF455d5mQeVinQx5sU4DIqd6bbyY6YoF9vE4K-_mM-ioLpHXyS_zT,,,4435473902500771928,40,samsung_phones
Samsung Galaxy A17 5G,Amazon.sa,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:14531901894011453361,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2",SAR 775.00,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQsM9GSabiHxbADhe0qsOEPNlmXo0DzxNVKEs3QEODNJ2QYDLvu8NTUgU8A7RGD8mCD8E7URRO5CLP8vVVM0QbGwv8f9K_zVHkQejLjGW8rn6vFIIYCsd30MA,4.5,16000.0,14531901894011453361,1,general_smartphones
Honor X9d 5G,المخازن السوداء,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:11037550951462059285,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 1,449.00",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTxSYGApnu6zA8irNihteu5Ay7tp22a0niPHk7VCQOYpTh-bGMXD1P-Ed36hwONLrddEml7iCRzWqdBByqbVpWLsoH1NxKSnZtiNxfD_PGmQzbB8ioeqro4o7Y,4.7,3700.0,11037550951462059285,2,general_smartphones
Apple iPhone 17 Pro,Techbros,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:12051779625862404173,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 4,447.35",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTQHyXPQY0l4mRpuFZE8n0CIvT_AOFEW-5jl7DR0RHyLq_zz-Mm4UfoDizoDUD4Uq92fkRhciSdqWiQtg-V2yI5qdPXdi0XMuYs41stXeZYov1huK6E9Bzf8Q,4.6,650.0,12051779625862404173,3,general_smartphones
Samsung Galaxy A57 5G,أرض الجوال للاتصالات,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:3686623997220107574,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 1,499.00",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSw0DgGVYnxbxNP4idGq142W-H0KgD9lz3qkm0IV5nqyzsh-H7nMC6nYlqGUZ20syC74ABkpwIbCWAQPeTK_FvGzlrVi2j4hox0ExiryPrJmwAn81h1xEjitGc,4.8,12000.0,3686623997220107574,4,general_smartphones
Google Pixel 9 Pro XL,noon.com,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:17814920435865713325,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 3,699.00",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQHohEYcGrsZRs8lA-xZW6S9bVnLexJkGDF7mO1E1u2shpkH5XFXaWKi5oXEU6CbV6RoaTIVyEwqFO9Aj-oXGkXQYNLC4ZMSPr0AePyT3L3MPBwGAVP-kJ4,4.4,1600.0,17814920435865713325,5,general_smartphones
Samsung Galaxy S26 Ultra,Almanea SA,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:12280358464028745044,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 4,699.00",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSN8Adfj8ozBZOCIDwJKTmhHg5f7jOExeCc1RcJN3qnubsArgaLtjDnWP4kFmJGCuoevORTgm9XnmAvgbRXp9lVkHN9xMUhr7JdUGr4EvC3N-35E2F7yY8j,4.8,25000.0,12280358464028745044,6,general_smartphones
A100Cs Natural Black 2+4GB RAM 64GB 4G - Middle East Version,Amazon.sa - Seller,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:13282313098408206851,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2",SAR 317.98,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcT5P_GGkzZW_A6WbKXgh9lwUKgdisLWUWvlYVHeRa5zUYlUhrx_P-3vqhQsgVZtTiYqJCUv407u6pGneuUvLV0G0Rf84vdf5jS9jUT0yxcfujYTBO6v9c0K,4.0,4.0,13282313098408206851,7,general_smartphones
Motorola edge 70 fusion FIFA Edt,Jarir Bookstore,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:18169466355935471588,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 1,499.00",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcROEg8QYQiOOBRP9uNbk0vdaqrk_vUYOsShhlUvjjXqpUsgnkIZ-FcPOk6YlmJugW9Q2YBtyDDzaL0aDcUwK4XEY2RjajdPdxJMdawYTCx5,,,18169466355935471588,8,general_smartphones
Samsung Galaxy A07 4GB RAM,eXtra Stores,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:18066117804991971095,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2",SAR 615.00,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcR4U8WIQcEJqUl1SYGsC9hcAVVSpsEN6VBlJuoAFwKqxjDudQTjxq0ar8X3iJ646YlRaZQ8K0kUU9puPl6VRLnYHprjm25R6Vxjg4rPa2kIwWhSzCrOIeiSE4w,4.5,473.0,18066117804991971095,9,general_smartphones
Redmi 9 Prime,eBay - one.stop.shoppee,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:2784560027347852051,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2",SAR 356.78,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQ68fDLl7mJfh2EM83U6cih50ntbuqu-a_K2loeUHb2xM1EBqmbTuPi6Y7AXJKhGgkhB-NByRms3OUUo8-f_28_1D5QUH1r5L0hNlsBcrr8,3.8,28.0,2784560027347852051,10,general_smartphones
Honor 600 5G RAM 256GB,Amazon.sa,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:9666705411412414953,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 1,790.75",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQOI1sIbWyPNmh1wQkXV14_7CxCEXZ-qaI5Hzk8kI0b4CLd6TreiF1UE4BPGXuExswVFA2EWpdsAXsSzcd2oj6e3oGMwlPo4See9lMcBlq0,4.2,32.0,9666705411412414953,11,general_smartphones
Apple iPhone Air,Saeel,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:7231236987714792018,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 3,349.00",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRdcSXma-uv0sbwM8ykNALEi4d5bqZEPYC3al9wdJy3gZNYejFKKrRskfSutdo_V2BomFhyl9zkr4i5f215idv0D21mVI1OvbWrcVptJ8DhIAu5VQG0UT7IWZM,4.4,3800.0,7231236987714792018,12,general_smartphones
Tecno Spark 50 5G,Jarir Bookstore,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:14340009066211964617,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2",SAR 999.00,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTgIvhc7V4laAbmoeMKxQLaNzkMnw2JETIHWZnclIBo1kZorj4sR97cNuLf13qhZtaXTb2P70Xvh9fU_E754JReA48rZ3bYiQnWKWhir1E,4.7,373.0,14340009066211964617,13,general_smartphones
Apple iPhone 14 Pro,noon.com,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:2626603395245882566,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 2,045.00",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQshqzRBFobxCEcvA4LRx9oxDowTdLPR4wMWMkcEDRC-P1VwK2nnTYi6yGmGsFc5k-GSCHHyLygHvzZ9CofyJtiYdKphQfYmwFaSG42ArWgYsnIDYezcFXMOg,4.3,9700.0,2626603395245882566,14,general_smartphones
Samsung Galaxy A36 5G,HNAK.com,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:5877528044252516833,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 1,049.00",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRqYzcBD0JdyRfxqayXkqbnpjoP6_ddWlGra0J9hZ9knFuroh5Tanv0B9EhzcFze1jnL8TaEi1Ne71X6qpMZ2OtjLSI7J69miWUeWjPUqBT4G1XJK9u8Z6Yqg,4.7,17000.0,5877528044252516833,15,general_smartphones
A100Cs 3+5GB RAM 128GB 4G,Amazon.sa - Seller,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:6092734107386256257,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2",SAR 387.98,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQZAcpT5FocAAoESbsvQp002kfg0DDo5HZsBlELAbxmCihl4pqndwwm89MXQMCUG-I4oovk2dU2NTy5tK2-vbyBuETWOTqEucr_L72XyXuwG3KURCaNfIlz,4.8,133.0,6092734107386256257,16,general_smartphones
Oppo A6 5G,eBay - crazydeals93,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:2745947887439835639,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2",SAR 848.75,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQfprWEoNrv8DIXY9t9wcnyKMo7VfP2VaPEK2N0vayQ1EJdTbhMZVhE_JbDM6_AibEZlNtT9Lix3dPpj15C_bVBriVm6Mr28zdELGPMUy7LmRcFGqQkCoggog,4.7,3.0,2745947887439835639,17,general_smartphones
هونر 600 – هاتف ذكي 256 جيجابايت، 8 جيجابايت رام، 5G – أسود,Carrefour KSA,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,productid:17025212884559204400,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 1,665.00",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQ7ZzKTExJy3r_8vL_yjO51KL1GBQxer2oyS9BVKDonWveVc-Xs-WA38qRYZl9r2Dd3v-1J1pVPIzcLbSlNFqMcuEwyj8wK5KL_4KBM4fCKvabdpjZwmxA1,,,17025212884559204400,18,general_smartphones
Samsung Galaxy A56 5G,LuLu Hypermarket,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:10411323546882958734,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 1,499.00",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTnCkC3h-Qv9miWVHlnM5g3VOWEk-7AoICXJT9zRWnXZqlGFUMZhUMv8XYLixb3kqcN-_K3LrtDoAfp3aY4Qg16w6IRG6NqjWGfmExqWdeDSz0fluGzg_GHZbw,4.8,51000.0,10411323546882958734,19,general_smartphones
Samsung Galaxy S25 Ultra,eXtra Stores,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:14490060242543975323,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 3,499.00",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTchY_NU5DaY7vjhzvacSizAkABVH00Vl8OE4jSuoMeVXQbSnOTSk-maJg-wXjrq-C3INIk2vjDiLD2uD53YWfZWJl0ONDK1XNw4mpvz9q6a9djH62yNM72,4.8,108000.0,14490060242543975323,20,general_smartphones
Honor 400 Lite 5g 8gb/256gb 6.7,البداية الرقمية,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:8339814348904728069,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 1,299.00",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcS83_kvkOTMzAyyPA3-HhmJHchZ_tKim7Jf3ovL9nSuSG1f0w5fW5jRSR6-0YYWWnL_SyMhDe_vp0PMRl5av537k5lKecqG4smKnECcTIGRTsvrPP5sY-uyPg,4.3,154.0,8339814348904728069,21,general_smartphones
Motorola edge 70 Pro,Jarir Bookstore,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:8688825077498318018,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 2,999.00",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSXbxT5UWL7huX5pl-S3yUFOWBR49rk1N58s62Cm3BKrhComa-L_fB-I5LucqMmu-XIF-qVe1eOa0tSWo4yeXramPsI4Lcdz6hXCMG2JAc,,,8688825077498318018,22,general_smartphones
Realme P4 Pro 5g,eBay - crazydeals93,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:8600622231213586925,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 1,239.33",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRkCTh0rW2yLwymJ2tfe4P6u62DwVDpysbdDiMJ9if1sdZpSg48BVmYjbQBxxyue4Bqw0hBzWtKIq0wkWZihF22sdFQlUk5huoluQMDoJ6F,4.8,5.0,8600622231213586925,23,general_smartphones
"Vivo Y21 5G Android Smartphone (4GB RAM, 256GB Storage), KSA Version - Champagne Gold",Kanaa,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,productid:4773608434511046286,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2",SAR 898.00,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTE-I58Yl5_KKWYruqbIbzJJNj3d6K_gOefzt9uTGBaTe_wK77nYg-EuSv5nsNQ4oB0H_NY-p-7cNipS_VErnEwYDRjwc74XJ1Yurr7L5Vp_HPrAMKYfCbLWA,,,4773608434511046286,24,general_smartphones
Infinix Note Edge 5G Smartphone 8gb Ram,Saeel,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:14269024501812215716,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 1,049.00",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRglisgakgryYbuqHwyItl6M-x65euB18SUFcXaYxIGBFpQVMpqKOniMztivmm5gTkI4BBFaMgW8FTugbppibE95qpHBKoq6reHyDxiEAk,4.9,1000.0,14269024501812215716,25,general_smartphones
Samsung Galaxy A16 6.7,dleel.com,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:8389013477604902492,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2",SAR 559.00,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQSUaRp1-yaXw3OO3IhbUc_kbI6OQIEpb-rOc6losaNQBRDjGHtUerr9RGqVKI8P3hmH0Y0FXDgIAIrGzigOLPbu4i7F46SbOkwOtduUwxAJJ5d1r4NNcd3,4.7,23000.0,8389013477604902492,26,general_smartphones
Google Pixel 9a 128gb Unlocked,wowffer.com,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:10092484152668706102,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 1,699.00",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTlDZO09y5pjqimyajo8LAPRuXu3QMTJiSQ0cjaE6OSzz0vh4ODFY2JCYandU7a1sSvG1q4WzSt3vSdDfq5NM3Z37sDx5zZgMBPoKYlfFb9C5-P85vX-mNO,4.6,3500.0,10092484152668706102,27,general_smartphones
Lenovo Legion Y70 5G Dual Sim 256GB Titanium,eBay - bq_shop06,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:7793393430513995590,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 2,816.59",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQahPFmKvbk5xUwYvznQOf0JXkV7Zcuno8UdBCVKw3bwd4W5X9BnKGOuV-NGmRsP9XHdWMllGf5DNRCfVkAuoy8t3Mj0-HZ89htOZKrrLszfd-wdWqWy4Tw8Q,4.8,123.0,7793393430513995590,28,general_smartphones
Huawei Mate 80 Pro,Jarir Bookstore,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:10883471095936936426,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 2,899.00",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRiHCNQSrxgnKm7fpgjj1VfKKWbHFtcqlPuebqymv5swqb63k6xCKfLGmae-nKO5iiTYwAwRw57U5ygILTMPAiBOL9kjM6PSW9Kx4aTy0Y,5.0,7.0,10883471095936936426,29,general_smartphones
Honor X5c 4G 4GB 64GB Midnight,eXtra Stores,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:6015287767204935521,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2",SAR 449.00,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQmEjrR6cSOif1_3mGAkgZBNDcu-MVwcpruhii4MHteyG-qf8JEsReO-KaoplTBL3JG4PKNhpoqxHqgLoVG4PhuhiL0auq3I4MgUx0JBns-PuClViqM0_mR,4.5,27.0,6015287767204935521,30,general_smartphones
"Blackview ROCK 5 Hi-Fi Stereo Speaker Camping Light Rugged 4G Cellphone with 6.78-inch 2.4K 120Hz Display 108MP Camera & 20,000mAh Battery",Blackview Global Store,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:3808315151124633812,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 1,532.23",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTWVsXoLFjlJH5cxm9uxuGMsHJUtQhqatrPORIkhcRHhjP3zcvtN2eN7jMWTbiBtoc7c8FTk_jZAOwOMzukCCNn_I53y6JhBlQk79ZqjH1NYlHV1tRKusAp6g,4.2,19.0,3808315151124633812,31,general_smartphones
Honor X9d 5G Dual Sim 12GB RAM 256GB Storage,alghrbiastore.com,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:7360051529584216086,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 1,510.00",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTQj7A2v7tTJmQ644gL_13XROAOq_C4-hca1KtQEGbx5Y5vwCiYw1YNgZmEtzYHsn2ZLTh59nkSGrQqA1L6PeG_NYrbNd5ADA,4.6,249.0,7360051529584216086,32,general_smartphones
Sony Xperia 10 Plus I4293 6GB/64GB Dual SIM SIM FREE/ Unlocked,eBay - gogofastphones,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:12762856631428835053,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2",SAR 507.90,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSWAjVYPuUAceQkGusM4AX78Bn5W8Z2d37SRch3wsM1YJ2LI2ixnyc4izNlJoHCMl71a5ag6O80dYDbexo3pScdaJ9gtpgFeu3TlO9b89LQULTTeKax7PjC9w,3.9,12.0,12762856631428835053,33,general_smartphones
